4,160,5
4,161,5
4,162,4
4,163,5
4,164,5
4,165,4
4,166,4
4,167,5
4,168,4
5,170,5
5,171,3
5,172,3
5,173,1
5,174,1
5,175,5
5,176,1
5,177,1
5,178,5
5,179,4
5,180,5
5,181,1
5,182,5
5,183,1
5,184,1
5,185,1
5,93,5
5,186,5
5,187,5
5,188,2
5,189,5
5,190,5
5,191,1
5,192,1
5,193,1
6,195,4
6,196,5
6,197,4
6,198,1
6,199,4
6,200,2
6,201,4
6,202,5
6,203,5
6,204,4
6,205,5
6,206,5
6,207,3
6,208,3
6,209,4
6,210,4
6,211,5
6,72,4
6,212,4
7,214,5
7,215,5
7,216,5
7,217,3
7,218,4
7,219,5
7,220,5
7,221,4
7,222,4
7,223,3
7,224,4
7,225,4
7,226,5
7,227,1
7,151,5
7,167,5
7,228,4
7,229,3
7,16,5
7,2,5
7,230,5
7,231,5
8,233,5
8,234,5
8,235,5
8,236,5
8,237,5
8,238,5
8,239,5
8,240,5
8,241,5
8,242,5
8,243,5
8,244,5
8,245,5
8,246,5
8,247,5
8,248,5
8,249,5
8,178,5
8,250,5
8,251,5
8,252,5
9,254,5
9,255,1
9,256,1
9,257,4
9,258,4
9,259,5
9,260,3
9,261,5
9,262,5
9,263,4
9,264,4
9,265,5
9,266,1
9,267,5
9,268,3
9,269,1
9,270,1
9,271,1
9,272,5
9,273,5
9,274,2
9,275,5
9,276,4
9,277,1
9,278,5
9,279,3
9,280,1
9,281,5
9,282,5
9,283,5
9,284,1
9,285,5
9,286,5
9,287,1
9,288,5
9,289,1
9,290,5
9,79,5
9,291,5
9,252,1
9,292,3
9,293,5
9,294,5
9,295,5
9,296,5
9,297,5
9,298,5
9,299,5
9,300,3
9,301,4
9,302,2
9,303,5
9,304,3
9,305,5
9,306,1
9,307,5
9,308,5
9,309,3
9,310,4
9,311,4
9,312,4
9,313,5
10,315,5
10,221,4
10,316,4
10,317,4
10,318,4
10,219,4
10,319,4
10,320,5
10,321,4
10,322,4
10,323,4
10,324,4
10,325,3
10,326,5
10,327,5
10,328,5
10,146,4
10,169,5
10,153,4
10,145,2
10,329,3
10,49,2
10,2,4
10,3,4
10,118,5
10,119,5
10,134,5
10,330,3
10,228,5
10,162,4
10,152,5
10,141,5
10,143,4
11,332,5
11,333,4
11,334,5
11,335,5
11,336,5
11,337,5
11,338,1
11,339,5
11,340,4
11,341,4
11,342,5
11,343,3
11,344,5
11,345,5
11,346,4
11,347,5
11,348,5
11,349,5
11,350,5
11,351,5
11,352,4
11,353,5
11,354,4
11,355,5
11,356,5
11,357,4
11,358,5
11,1,5
11,359,5
11,360,1
11,361,4
11,362,4
11,363,5
11,364,5
11,365,5
11,366,3
11,367,5
12,369,5
12,370,1
12,371,4
12,372,3
12,373,4
12,374,1
12,375,4
12,376,5
12,377,5
12,378,3
12,379,1
12,380,5
12,381,4
12,382,4
12,383,4
12,384,5
12,385,5
12,386,1
12,387,5
12,388,4
12,389,1
12,390,5
12,391,1
12,392,5
12,393,5
12,394,1
12,395,5
12,364,5
12,396,5
12,397,4
12,398,5
12,399,5
12,400,1
12,401,5
12,402,2
12,403,4
13,405,5
13,406,5
13,407,5
13,408,5
13,409,5
13,410,4
13,411,5
13,412,2
13,413,5
13,414,5
13,415,5
13,416,5
13,417,5
13,418,1
13,419,5
13,420,5
13,421,5
13,422,3
13,423,5
13,424,5
13,425,5
13,426,4
13,427,5
13,428,5
13,429,5
13,430,5
13,431,5
13,432,5
13,433,5
13,434,5
13,435,5
13,436,5
13,437,5
13,438,5
13,357,5
13,439,5
13,440,5
13,441,4
13,442,3
13,443,5
13,393,2
13,444,5
13,445,5
13,446,4
13,447,5
13,448,5
13,449,4
13,450,4
13,451,5
13,452,3
13,453,5
13,454,3
13,455,5
13,456,5
14,458,3
14,459,4
14,460,3
14,461,3
14,462,2
14,463,3
14,464,5
14,465,4
14,466,4
14,467,4
14,468,5
14,469,3
14,470,5
14,217,4
14,471,5
14,156,3
14,230,4
14,44,3
14,2,5
14,472,5
14,8,4
14,106,5
14,122,4
14,390,2
15,473,5
15,141,5
15,142,5
15,474,5
15,143,5
15,148,5
15,139,5
15,475,5
15,476,5
15,477,5
15,478,5
15,479,5
15,480,5
15,481,5
15,482,5
15,483,5
15,484,5
15,485,5
15,486,5
15,487,5
15,137,5
15,488,5
15,152,5
15,136,5
15,155,5
15,159,5
15,129,4
15,156,5
15,489,5
15,29,5
15,30,5
15,230,5
15,490,5
15,28,5
15,25,5
15,31,5
15,101,5
15,106,5
15,133,5
15,134,5
15,127,5
15,124,4
15,113,5
15,491,4
15,492,5
15,5,5
16,151,5
16,494,5
16,495,3
16,496,3
16,497,3
16,498,3
16,499,4
16,500,4
16,501,5
16,115,5
16,502,4
16,108,5
16,124,5
16,127,5
16,133,5
16,22,4
16,26,3
16,329,5
16,32,5
16,31,5
17,317,3
17,503,4
17,504,3
17,505,3
17,506,2
17,507,4
17,508,5
17,227,3
17,509,5
17,136,4
17,510,4
17,22,4
17,21,4
17,17,4
17,4,5
17,3,5
17,2,5
17,511,5
17,31,4
17,512,4
18,513,5
18,514,5
18,515,5
18,516,5
18,517,5
18,518,5
18,519,5
18,520,5
18,521,4
18,522,4
18,523,4
18,524,5
18,525,5
18,526,5
18,527,5
18,528,4
18,529,5
18,530,5
18,531,4
18,532,5
18,533,5
18,534,5
18,535,5
18,536,4
18,537,5
18,538,5
18,539,5
18,540,5
18,541,5
18,441,4
18,542,5
18,543,5
18,544,5
18,545,5
18,546,5
18,547,5
18,548,5
18,549,5
18,407,5
18,408,5
18,550,4
19,552,4
19,553,3
19,554,4
19,555,4
19,556,3
19,557,5
19,558,4
19,559,3
19,560,4
19,561,3
19,562,2
19,563,3
19,51,3
19,564,3
19,565,5
19,566,4
19,567,5
19,568,4
19,569,2
19,570,5
20,572,5
20,573,5
20,574,3
20,575,2
20,576,5
20,577,5
20,578,4
20,579,1
20,580,5
20,581,4
20,582,4
20,583,1
20,584,4
20,585,3
20,586,1
20,587,5
20,588,3
20,26,4
20,108,3
20,114,2
20,589,4
20,590,2
20,325,1
20,498,3
20,499,1
20,591,2
21,592,5
21,593,4
21,594,5
21,595,5
21,596,1
21,597,1
21,598,5
21,599,4
21,600,2
21,601,5
21,602,4
21,603,5
21,604,5
21,605,5
21,440,5
21,606,5
21,173,5
21,607,5
21,608,5
21,379,5
21,609,5
21,610,3
21,611,5
22,506,3
22,612,4
22,613,2
22,614,5
22,615,4
22,616,5
22,617,1
22,618,5
22,619,5
22,424,5
22,620,4
22,621,5
22,622,5
22,623,5
22,624,4
22,117,2
22,4,3
22,28,4
22,46,4
22,625,4
23,626,5
23,627,5
23,628,4
23,629,3
23,630,5
23,631,3
23,632,5
23,633,5
23,634,5
23,635,3
23,636,5
23,637,5
23,638,5
23,639,5
23,640,5
23,641,5
23,642,5
23,643,5
23,644,4
23,645,5
23,395,5
23,646,5
23,647,5
23,648,5
23,649,5
23,650,5
23,651,5
24,652,5
24,653,5
24,654,5
24,655,5
24,656,4
24,657,5
24,658,5
24,659,4
24,660,5
24,661,4
24,662,5
24,663,5
24,664,5
24,665,5
24,666,5
24,667,4
24,668,5
24,669,5
24,670,5
24,671,5
24,672,5
24,673,5
24,674,5
24,675,5
24,676,5
24,677,4
24,678,5
24,679,5
24,680,5
24,681,5
24,682,5
24,683,5
24,684,5
24,685,5
24,686,5
24,687,2
24,688,5
24,689,5
24,690,5
24,691,5
24,692,5
24,693,5
24,694,5
24,695,5
24,696,5
24,697,5
24,698,5
25,700,4
25,701,4
25,702,4
25,703,4
25,704,5
25,705,4
25,706,5
25,707,3
25,708,4
25,709,4
25,710,4
25,711,4
25,712,5
25,713,5
25,714,4
25,715,5
25,716,5
25,717,3
25,718,5
25,719,4
25,720,4
25,721,5
25,722,5
25,723,5
25,724,4
25,725,4
25,726,4
25,727,5
25,728,5
25,729,4
25,730,4
25,731,4
25,732,4
25,733,5
25,734,5
25,735,5
25,736,5
25,737,4
25,738,4
25,739,5
25,740,5
25,741,4
25,742,4
25,163,4
25,743,4
25,744,3
25,115,5
25,135,5
25,133,4
25,28,4
25,27,5
25,41,4
25,43,4
25,48,3
25,745,5
25,746,4
25,625,3
25,31,4
25,128,4
25,747,5
25,165,4
25,167,4
25,493,4
25,137,4
25,748,3
25,749,4
25,750,4
25,154,5
25,751,4
25,752,2
25,753,5
25,754,3
25,755,4
25,756,3
25,481,5
25,571,4
25,424,5
25,566,5
25,136,5
25,218,4
25,227,4
25,145,4
26,321,3
26,499,4
26,757,5
26,758,4
26,759,4
26,760,5
26,761,4
26,762,5
26,763,3
26,764,2
26,765,1
26,766,3
26,623,5
26,500,4
26,767,3
26,159,4
26,768,4
26,625,4
26,19,3
26,111,3
26,769,3
26,108,4
26,123,2
26,331,5
26,743,3
27,770,4
27,771,5
27,772,5
27,773,4
27,774,5
27,775,5
27,776,5
27,777,4
27,778,5
27,779,4
27,780,5
27,781,4
27,782,4
27,783,4
27,784,4
27,11,5
27,785,5
27,786,4
27,787,5
27,788,3
27,789,4
27,566,5
27,482,4
27,790,4
27,758,3
27,509,4
28,792,5
28,793,5
28,794,5
28,795,5
28,796,5
28,797,3
28,798,5
28,799,5
28,800,3
28,801,5
28,802,5
28,645,5
28,803,5
28,804,4
28,805,4
28,806,5
28,807,3
28,808,5
28,809,5
29,315,5
29,616,5
29,811,5
29,812,5
29,813,5
29,814,2
29,815,5
29,816,4
29,817,5
29,818,5
29,819,3
29,820,5
29,821,5
29,490,5
29,29,5
29,822,5
29,625,5
29,6,5
29,106,5
29,823,5
29,492,3
29,824,5
29,825,3
29,826,5
29,149,5
30,827,4
30,828,5
30,829,5
30,830,5
30,831,4
30,832,5
30,833,1
30,834,1
30,835,5
30,836,1
30,837,2
30,838,2
30,839,5
30,840,5
30,841,1
30,629,1
30,770,5
30,842,1
30,843,2
30,844,3
30,845,5
30,846,5
31,848,5
31,849,5
31,850,5
31,851,3
31,852,5
31,853,5
31,854,5
31,855,2
31,856,5
31,857,5
31,858,5
31,859,3
31,860,5
31,861,5
31,862,1
31,863,4
31,864,5
31,865,5
31,866,5
31,390,5
31,185,1
31,867,5
31,868,5
31,869,5
31,870,5
31,871,5
31,872,5
31,873,5
32,875,4
32,876,5
32,877,5
32,878,5
32,879,5
32,880,5
32,881,5
32,882,4
32,883,5
32,884,5
32,885,5
32,886,5
32,887,5
32,888,5
32,889,5
32,890,4
32,891,5
32,892,5
32,893,5
32,894,1
32,895,5
32,896,5
32,897,5
32,898,5
32,899,5
32,900,1
32,901,5
32,902,4
32,800,5
32,189,5
32,903,5
32,904,5
32,905,5
32,906,3
32,907,5
32,908,5
32,909,5
32,910,5
33,912,3
33,913,4
33,914,5
33,915,4
33,916,5
33,917,5
33,918,3
33,919,5
33,920,3
33,921,5
33,922,3
33,923,4
33,924,4
33,925,4
33,926,1
33,927,3
33,928,4
33,929,4
33,930,2
33,931,5
33,932,5
33,933,4
33,934,5
33,935,5
33,936,3
33,937,5
33,938,5
33,939,4
33,940,1
33,941,5
33,942,5
33,943,4
33,944,5
33,945,5
33,75,5
33,946,4
33,947,5
33,948,5
33,949,5
33,950,5
33,951,3
33,729,4
33,952,5
33,953,4
33,954,1
33,955,2
33,956,5
33,957,5
33,958,2
33,959,5
33,960,4
33,961,5
33,962,1
33,963,5
33,964,5
33,965,2
33,966,5
33,967,5
33,968,5
33,969,5
33,970,4
33,971,2
33,972,5
34,223,2
34,974,4
34,975,3
34,976,4
34,498,3
34,481,1
34,460,3
34,256,5
34,219,5
34,765,2
34,100,2
34,147,5
34,22,3
34,21,3
34,3,3
34,2,2
34,48,2
34,625,5
34,977,4
34,230,3
35,978,5
35,477,4
35,474,5
35,979,5
35,980,4
35,981,5
35,982,5
35,983,5
35,984,3
35,975,5
35,985,5
35,124,5
35,110,4
35,21,5
35,46,5
35,490,5
35,156,5
35,986,5
35,987,5
35,988,5
36,462,1
36,990,5
36,991,5
36,992,3
36,442,1
36,993,5
36,994,5
36,995,5
36,996,1
36,821,4
36,997,3
36,998,5
36,368,4
36,492,4
36,470,5
36,999,5
36,158,3
36,1000,5
36,1001,5
36,157,4
37,1002,4
37,620,4
37,497,5
37,462,5
37,1003,5
37,466,3
37,1004,5
37,1005,5
37,766,5
37,1006,5
37,981,5
37,1007,5
37,1008,5
37,1009,5
37,1010,5
37,1011,3
37,1012,4
37,1013,5
37,975,5
37,621,4
37,1014,5
37,645,5
37,818,5
37,987,5
37,986,5
37,1015,4
37,45,3
37,5,5
37,6,5
37,66,5
37,1016,5
37,1017,4
37,135,5
37,1018,3
37,1019,4
37,980,4
37,825,4
37,217,5
37,147,5
37,978,5
38,1020,4
38,1021,5
38,1022,5
38,1023,3
38,1024,5
38,1025,3
38,1026,5
38,1027,5
38,1028,5
38,1029,5
38,1030,5
38,1031,3
38,1032,5
38,1033,5
38,1034,5
38,1035,4
38,1036,4
38,1037,4
38,205,4
38,450,2
38,1038,5
38,201,5
38,1039,5
38,1040,4
38,1041,5
38,700,5
38,1042,5
39,1044,5
39,1045,5
39,1046,5
39,1047,5
39,1048,3
39,1049,5
39,1050,3
39,1051,5
39,1052,3
39,1053,3
39,1054,5
39,1055,5
39,1056,3
39,1057,5
39,1058,4
39,1059,4
39,1060,1
39,1061,5
39,439,5
39,688,5
39,1062,5
39,1063,1
39,1064,3
39,1065,5
39,67,4
39,682,2
39,1066,1
39,1067,3
39,748,1
39,1068,4
39,762,5
40,1070,5
40,1071,5
40,1072,5
40,1073,5
40,1074,5
40,1075,5
40,1076,5
40,1077,4
40,1078,3
40,1079,4
40,1080,5
40,1081,5
40,1082,4
40,1083,5
40,1084,5
40,1085,5
40,1086,5
40,1087,5
40,1088,4
40,300,5
40,1089,5
40,1090,5
40,626,5
40,905,5
40,1091,4
40,1028,5
41,1092,5
41,1093,3
41,1094,5
41,1095,4
41,1096,5
41,1097,1
41,1098,5
41,1099,2
41,1100,5
41,1101,5
41,1102,5
41,1103,5
41,1104,5
41,1105,5
41,1106,5
41,1107,2
41,1108,5
41,1109,5
41,1110,5
41,409,3
41,1111,1
41,1112,5
41,1113,5
41,1114,5
42,1116,2
42,1117,1
42,1118,5
42,1119,5
42,1120,5
42,1121,2
42,1122,4
42,1123,4
42,1124,3
42,1125,5
42,1126,5
42,1127,5
42,1128,5
42,1129,5
42,742,5
42,581,5
42,1130,5
42,156,1
42,20,5
42,1131,2
42,998,4
42,1132,5
42,233,2
42,93,5
42,1133,5
42,1134,4
42,1135,1
42,1136,4
42,504,4
42,750,3
43,1138,5
43,1139,2
43,1140,5
43,1141,5
43,1142,5
43,1143,5
43,1144,5
43,1145,3
43,1146,5
43,1147,5
43,1148,2
43,1149,4
43,1150,5
43,1151,3
43,1152,5
43,1153,5
43,1154,2
43,1155,5
43,1156,3
43,1157,5
43,1158,5
43,1159,5
43,1160,5
43,1161,5
43,1162,5
43,645,5
43,1163,5
43,1164,5
43,1165,2
43,1166,5
43,1167,5
43,446,1
43,1168,4
43,1169,5
43,1170,3
43,1171,5
43,799,5
43,1172,5
43,843,5
43,1173,3
43,1174,2
43,1175,5
43,1176,5
43,1177,4
43,1178,5
43,1030,5
43,1179,5
43,1180,3
43,1181,2
44,1182,5
44,1121,3
44,1129,3
44,1123,4
44,1124,1
44,1183,5
44,1184,5
44,1116,3
44,1185,4
44,1186,2
44,1187,5
44,1188,5
44,1189,1
44,1190,5
44,1191,5
44,1192,5
44,726,4
44,725,5
44,27,5
44,128,5
44,1193,5
44,30,5
44,41,3
44,737,5
44,1194,5
44,116,4
44,1195,5
44,485,5
44,486,4
44,1196,3
44,619,4
44,575,4
44,1197,5
44,742,3
45,1198,5
45,1199,5
45,1200,5
45,1201,5
45,1202,3
45,1203,5
45,1204,5
45,1205,1
45,1206,5
45,1207,2
45,1208,5
45,1209,5
45,1210,3
45,1211,5
45,1212,3
45,1213,2
45,1214,5
45,1215,4
45,1104,5
45,1216,5
45,928,2
45,588,5
45,1089,5
45,1217,5
45,1218,5
45,1114,5
45,1219,5
45,1220,5
45,1221,5
45,1222,5
45,429,5
45,1223,5
45,1224,5
45,1225,5
45,1226,5
45,1227,5
45,816,5
45,1228,5
46,509,5
46,619,3
46,1230,4
46,615,4
46,1231,3
46,993,5
46,1010,4
46,1232,4
46,1233,3
46,819,4
46,479,4
46,764,3
46,220,4
46,820,3
46,492,3
46,330,3
46,131,4
46,93,2
46,106,4
46,10,4
46,51,3
46,1234,4
47,1235,4
47,506,4
47,1236,4
47,584,4
47,979,3
47,1237,4
47,736,3
47,981,2
47,1238,5
47,1239,4
47,1240,3
47,1005,3
47,126,3
47,477,4
47,217,4
47,223,2
47,442,5
47,148,4
47,146,2
47,1241,2
47,1242,5
47,94,2
47,20,4
47,15,4
48,1243,2
48,1244,3
48,1245,3
48,976,5
48,1246,2
48,1117,2
48,1118,2
48,1247,2
48,1248,3
48,1249,5
48,983,3
48,221,1
48,1250,2
48,475,2
48,222,4
48,95,5
48,30,4
48,24,5
48,1251,4
48,1252,3
48,989,4
48,1253,1
48,980,3
48,149,5
49,1254,5
49,1255,5
49,1256,4
49,1257,4
49,1258,5
49,1259,4
49,1260,4
49,1261,5
49,1262,3
49,1263,2
49,1264,5
49,1265,3
49,1266,4
49,1267,3
49,1268,5
49,1269,1
49,1270,5
49,1271,5
49,1272,3
49,1273,3
49,1274,5
49,1275,4
49,1276,4
49,1277,5
49,1278,4
49,1279,4
49,1280,5
49,1281,4
49,1282,4
49,1283,4
49,1284,3
49,1285,1
49,1286,2
49,1287,5
49,1288,5
49,1289,4
49,1290,5
49,1291,4
49,1292,3
49,1293,5
49,1294,4
49,1295,5
49,1296,4
49,1297,4
49,379,5
49,378,2
49,384,5
49,1298,4
49,1299,5
49,1300,5
49,83,4
49,1301,2
49,440,4
49,58,3
49,1302,5
49,1303,5
49,1304,4
49,1305,2
49,1306,3
49,1307,4
49,1308,3
49,1309,3
49,1310,3
49,1311,3
49,1312,4
49,1313,4
49,1314,4
49,1315,3
49,1176,3
49,1316,2
49,1181,2
49,1317,5
49,792,2
49,1318,3
49,1319,4
49,1320,4
49,1321,3
50,735,5
50,1192,5
50,1183,5
50,1014,5
50,734,5
50,732,5
50,733,5
50,1323,4
50,725,4
50,1324,5
50,1325,5
50,1326,1
50,1327,5
50,1328,4
50,1329,4
50,1330,4
50,1331,5
50,1332,5
50,1333,5
50,1334,5
50,742,4
50,1335,5
50,1197,5
50,1336,4
50,1337,5
50,1234,5
50,51,3
50,4,3
50,786,4
50,126,4
50,122,3
50,390,4
50,1236,5
50,1338,5
50,624,5
50,1195,5
50,1339,4
50,148,5
50,509,4
50,563,3
50,1340,1
50,478,4
50,1341,4
50,1133,4
50,1342,4
50,244,4
51,1343,5
51,1344,5
51,1345,5
51,1346,5
51,1347,5
51,1348,5
51,1349,5
51,1350,5
51,1351,5
51,1341,5
51,1352,5
51,1353,5
51,1354,5
51,1355,5
51,1131,5
51,568,5
51,1356,5
51,1357,5
51,1358,5
52,1359,5
52,1360,5
52,1361,4
52,1362,5
52,1363,5
52,1364,5
52,1365,5
52,1366,5
52,1367,3
52,1368,4
52,1369,4
52,1370,5
52,1371,3
52,1372,5
52,1373,5
52,1374,5
52,1375,1
52,1376,5
52,1377,4
52,851,5
52,354,3
52,1378,5
52,999,3
52,1305,5
52,1379,3
52,684,5
52,1380,5
52,1381,5
52,342,1
52,1382,5
52,1240,5
52,601,5
52,677,1
52,657,5
52,859,4
53,1384,5
53,549,5
53,1385,5
53,1200,5
53,1386,3
53,1387,5
53,1388,5
53,1389,5
53,1390,5
53,1391,4
53,1392,5
53,1220,5
53,1393,5
53,544,5
53,536,5
53,1394,4
53,537,5
53,538,4
53,539,5
53,1395,4
53,1396,5
53,540,4
53,1397,5
53,542,5
54,143,2
54,149,4
54,150,4
54,1134,3
54,1398,4
54,481,4
54,482,4
54,1399,4
54,136,4
54,1244,3
54,1245,4
54,737,3
54,736,4
54,1400,2
54,750,4
54,142,3
54,780,4
54,140,2
54,141,3
54,1401,4
54,1402,4
54,27,4
54,25,3
54,24,4
54,786,4
54,1403,3
54,134,4
54,1404,4
54,138,3
54,137,3
54,139,3
54,1405,4
54,126,4
55,1406,4
55,1407,5
55,1408,4
55,1409,3
55,1410,4
55,1411,4
55,1412,5
55,1413,5
55,1414,4
55,1415,5
55,1416,5
55,855,5
55,1417,5
55,436,3
55,806,5
55,103,4
55,1418,5
55,187,3
55,190,4
55,1419,5
56,1178,5
56,1420,5
56,1421,5
56,1422,5
56,1423,5
56,1424,5
56,1425,5
56,1426,5
56,1427,5
56,1428,1
56,1429,3
56,1430,5
56,1431,5
56,1432,1
56,1433,5
56,1434,5
56,1435,5
56,1436,5
56,1437,5
56,1438,5
56,444,4
56,440,5
56,1439,5
56,546,3
56,1440,5
56,1396,3
56,1441,5
56,1442,5
56,1443,5
56,1444,5
56,1445,5
56,1446,4
56,1447,5
57,1448,2
57,1449,5
57,1450,5
57,1451,5
57,1452,4
57,1453,5
57,1454,5
57,1455,4
57,1456,3
57,1457,3
57,1458,3
57,1459,5
57,1460,1
57,1461,5
57,1462,4
57,1463,5
57,1464,5
57,1465,5
57,1466,3
57,1467,5
57,1468,3
57,1469,3
57,1470,1
57,1471,2
57,1472,4
57,1473,1
57,1474,5
57,1475,4
57,1476,3
57,1477,5
57,1478,5
57,436,5
57,1479,4
57,806,5
57,999,3
57,1480,5
57,1481,1
57,359,3
57,1482,5
57,1483,5
57,1484,4
57,1485,5
57,1486,5
57,210,5
57,1487,4
57,1488,2
57,1489,5
57,1490,4
57,1491,4
57,1492,5
57,1493,4
57,1494,4
57,1495,5
57,1496,3
57,1497,4
57,1498,5
57,478,4
58,153,5
58,1500,5
58,1119,2
58,780,5
58,1244,3
58,501,4
58,328,5
58,319,5
58,473,4
58,142,3
58,164,3
58,137,5
58,139,5
58,133,5
58,132,5
58,49,5
58,625,4
58,30,4
58,129,4
59,620,1
59,1501,4
59,749,3
59,1502,2
59,1503,4
59,1504,4
59,1505,5
59,1506,3
59,1507,2
59,1508,5
59,501,4
59,473,3
59,1509,5
59,826,5
59,1510,4
59,1511,3
59,134,4
59,823,5
59,22,4
59,44,4
59,46,4
59,1512,4
59,29,4
60,1513,5
60,1514,5
60,1385,5
60,1515,5
60,1516,5
60,1517,5
60,1518,5
60,1519,5
60,1520,5
60,1521,5
60,526,5
60,1522,5
60,1391,3
60,551,3
60,550,5
60,441,4
60,541,5
60,543,5
60,539,5
60,538,5
60,437,5
60,536,5
61,1523,4
61,1524,4
61,1525,5
61,1526,5
61,1527,5
61,1528,4
61,1529,3
61,1530,4
61,1531,4
61,1532,5
61,1533,5
61,1534,4
61,1535,5
61,1536,4
61,1537,3
61,1276,3
61,1538,3
61,390,4
61,297,4
61,1539,4
61,516,4
61,418,5
61,1540,5
61,1541,3
61,1542,4
61,1543,5
61,1544,1
62,1546,4
62,1547,3
62,1233,5
62,997,5
62,1548,2
62,1549,5
62,1550,5
62,1551,5
62,1552,3
62,1553,5
62,1554,5
62,1555,2
62,474,5
62,1556,5
62,325,3
62,123,2
62,475,4
62,227,3
62,1557,2
62,489,5
62,1558,5
62,1559,5
62,25,5
62,16,4
62,1017,5
62,88,3
62,112,4
62,122,3
62,1560,5
62,1561,5
63,1562,5
63,1563,1
63,1564,5
63,1565,5
63,1566,5
63,1567,5
63,1568,2
63,1569,1
63,1570,1
63,1571,1
63,1572,1
63,1573,1
63,1574,1
63,1575,1
63,1576,1
63,1577,5
63,1578,3
63,1579,5
63,1580,1
63,1581,5
63,1582,1
63,1583,1
63,1584,5
63,1585,5
63,1586,3
63,1587,5
63,1588,1
63,1589,5
63,1590,1
63,1591,1
63,1592,2
63,1593,4
63,1594,5
63,1595,5
63,1596,1
63,1597,1
63,1598,1
63,1599,1
63,1600,1
63,1601,1
63,1602,5
63,1603,1
63,1604,1
63,1605,4
63,1606,1
63,1607,1
63,1608,1
63,1609,1
63,1610,1
63,1611,1
63,1612,5
63,1613,1
63,1614,5
63,1615,5
63,1616,1
63,1617,1
63,1618,1
63,1619,1
63,1620,1
63,1621,1
63,1622,1
63,1623,1
63,1624,1
63,1625,1
63,1626,5
63,1627,1
63,1628,1
63,1629,1
63,1630,5
63,1631,5
63,1632,1
63,1633,5
63,1634,1
63,1635,1
63,1636,1
63,1637,1
63,1638,5
63,282,1
63,1639,5
63,1640,3
63,1641,3
63,1642,1
63,1643,1
63,1644,1
63,1645,1
63,1646,1
63,1647,1
63,1648,5
63,1649,5
63,1650,1
63,1651,1
63,1652,1
63,312,1
63,1653,1
63,202,1
63,1654,1
63,1655,1
63,289,5
63,47,5
63,1656,1
63,1657,1
63,105,5
63,1658,1
63,1659,1
63,1660,5
63,984,1
63,1661,1
63,1662,1
63,1663,1
63,1664,1
63,1665,1
63,1666,1
63,1667,5
63,1668,5
63,1669,1
63,1670,1
63,1671,1
63,1672,1
63,1673,5
63,1674,5
63,1176,1
63,1675,1
63,1676,1
63,1677,1
63,1678,1
63,1679,1
63,1680,2
63,1681,1
63,1682,5
63,1277,1
63,1683,1
63,1684,5
63,1685,1
63,1686,1
63,1058,1
63,1687,1
63,1688,1
63,1689,5
63,854,5
63,882,5
63,972,5
63,1690,1
63,1691,5
63,1692,1
63,1693,1
63,995,1
63,1694,1
63,1695,1
63,1022,1
64,1696,3
64,975,5
64,981,5
64,1697,5
64,1698,5
64,1699,5
64,1700,5
64,1701,5
64,1702,5
64,1703,5
64,1704,5
64,509,5
64,1705,5
64,477,5
64,1706,5
64,312,5
64,466,5
64,1707,5
64,1708,5
64,1558,5
64,492,1
64,124,5
64,624,5
64,1165,5
64,163,5
64,167,5
64,820,5
65,974,4
65,1710,3
65,1711,3
65,992,5
65,1712,3
65,1713,4
